模型名称：数据导出 
合约名称：IF下月   
测试时间：2014-05-23 -- 2014-07-04 
测试周期：1分钟 
测试模式：实战模式 
开仓时使用的资金比率：100% 
最大开仓手数：1000 
保证金比率：1% 
单位：300元/点 
手续费：0.00‰ 
---------------------------------- 
  测试天数：		42		  测试周期数：	8000 
  指令总数：		8000		  平均交易周期：1 
  初始资金：		100000		  最终权益：	76602 
  总收益率(盈利/初始资金)：	-23.40%	  盈利：	-23397.97 
  扣除最大盈利后收益率：	-27.90% 
  扣除最大亏损后收益率：	-21.18% 
 
  可靠性(胜率)：	55.38%		  成交额：	10291701760 
  期望收益(平均R乘数)：	0.00R		  总手续费：	0 
 
  总交易次数：		8000		 
  盈利次数比例：	43.80%		  亏损次数比例：	44.61% 
  平均利润率：		-0.00%		  平均每次盈利：	-3 
  标准离差率：		-10178.8%		  标准离差：		297.71 
  多头次数：		4000		  空头次数：		3999 
  多头盈利次数：	1724		  空头盈利次数：	1780 
 
  盈利次数：		3504		  亏损次数：	3569 
  总盈利：		813128(813.13%)	  总亏损：	-836526(-836.53%) 
  平均盈利率：		282(0.28%)	  平均亏损率：	-283(-0.28%) 
  最大盈利额：		4500(4.72%)	  最大亏损额：	-2220(-2.60%) 
  平均盈利周期：	1		  平均亏损周期：	1 
  最大盈利周期：	1		  最大亏损周期：	1 
  最大连续盈利次数：	14		  最大连续亏损次数：	11 
  最大连续盈利：	4560(4.79%)	  最大连续亏损：	-3660(-4.06%) 
 
  空仓总时间：		0		  最长空仓时间：	0 
  空仓时间/总时间：	0.00% 
 
 
开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20140603 11:10	2143.4	多头	20140603 11:11	2143.0	1	0.00	-120	-120.0	97841.1	正常
20140603 11:11	2143.0	空头	20140603 11:12	2142.8	1	0.00	60	60.0	97901.1	正常
20140603 11:12	2142.8	多头	20140603 11:13	2143.2	1	0.00	120	120.0	98021.1	正常
20140603 11:13	2143.2	空头	20140603 11:14	2143.0	1	0.00	60	60.0	98081.0	正常
20140603 11:14	2143.0	多头	20140603 11:15	2143.4	1	0.00	120	120.0	98201.0	正常
20140603 11:15	2143.4	空头	20140603 11:16	2142.0	1	0.00	420	420.0	98621.0	正常
20140603 11:16	2142.0	多头	20140603 11:17	2141.4	1	0.00	-180	-180.0	98441.0	正常
20140603 11:17	2141.4	空头	20140603 11:18	2141.6	1	0.00	-60	-60.1	98380.9	正常
20140603 11:18	2141.6	多头	20140603 11:19	2141.0	1	0.00	-180	-180.0	98200.9	正常
20140603 11:19	2141.0	空头	20140603 11:20	2141.6	1	0.00	-180	-180.0	98020.8	正常
20140603 11:20	2141.6	多头	20140603 11:21	2143.4	1	0.00	540	539.9	98560.8	正常
20140603 11:21	2143.4	空头	20140603 11:22	2143.0	1	0.00	120	120.0	98680.7	正常
20140603 11:22	2143.0	多头	20140603 11:23	2142.2	1	0.00	-240	-240.0	98440.7	正常
20140603 11:23	2142.2	空头	20140603 11:24	2143.0	1	0.00	-240	-240.0	98200.7	正常
20140603 11:24	2143.0	多头	20140603 11:25	2143.4	1	0.00	120	120.0	98320.7	正常
20140603 11:25	2143.4	空头	20140603 11:26	2143.2	1	0.00	60	60.0	98380.7	正常
20140603 11:26	2143.2	多头	20140603 11:27	2144.0	1	0.00	240	240.0	98620.7	正常
20140603 11:27	2144.0	空头	20140603 11:28	2143.8	1	0.00	60	60.0	98680.7	正常
20140603 11:28	2143.8	多头	20140603 11:29	2143.6	1	0.00	-60	-60.0	98620.7	正常
20140603 11:29	2143.6	空头	20140603 13:00	2143.0	1	0.00	180	180.0	98800.7	正常
20140603 13:00	2143.0	多头	20140603 13:01	2142.4	1	0.00	-180	-180.0	98620.7	正常
20140603 13:01	2142.4	空头	20140603 13:02	2143.0	1	0.00	-180	-180.0	98440.6	正常
20140603 13:02	2143.0	多头	20140603 13:03	2143.2	1	0.00	60	60.0	98500.6	正常
20140603 13:03	2143.2	空头	20140603 13:04	2143.4	1	0.00	-60	-60.0	98440.6	正常
20140603 13:04	2143.4	多头	20140603 13:05	2141.8	1	0.00	-480	-480.0	97960.7	正常
20140603 13:05	2141.8	空头	20140603 13:06	2142.6	1	0.00	-240	-240.0	97720.7	正常
20140603 13:06	2142.6	多头	20140603 13:07	2144.2	1	0.00	480	480.0	98200.6	正常
20140603 13:07	2144.2	空头	20140603 13:08	2143.6	1	0.00	180	180.0	98380.6	正常
20140603 13:08	2143.6	多头	20140603 13:09	2144.2	1	0.00	180	180.0	98560.5	正常
20140603 13:09	2144.2	空头	20140603 13:10	2144.4	1	0.00	-60	-60.0	98500.5	正常
20140603 13:10	2144.4	多头	20140603 13:11	2143.8	1	0.00	-180	-180.0	98320.6	正常
20140603 13:11	2143.8	空头	20140603 13:12	2143.6	1	0.00	60	60.0	98380.6	正常
20140603 13:12	2143.6	多头	20140603 13:13	2142.8	1	0.00	-240	-240.0	98140.6	正常
20140603 13:13	2142.8	空头	20140603 13:14	2142.6	1	0.00	60	60.0	98200.5	正常
20140603 13:14	2142.6	多头	20140603 13:15	2142.8	1	0.00	60	60.0	98260.5	正常
20140603 13:15	2142.8	空头	20140603 13:16	2143.8	1	0.00	-300	-300.0	97960.5	正常
20140603 13:16	2143.8	多头	20140603 13:17	2144.4	1	0.00	180	180.0	98140.5	正常
20140603 13:17	2144.4	空头	20140603 13:18	2144.2	1	0.00	60	60.0	98200.5	正常
20140603 13:18	2144.2	多头	20140603 13:19	2145.2	1	0.00	300	300.0	98500.5	正常
20140603 13:19	2145.2	空头	20140603 13:20	2145.8	1	0.00	-180	-180.0	98320.4	正常
20140603 13:20	2145.8	多头	20140603 13:21	2144.8	1	0.00	-300	-300.0	98020.4	正常
20140603 13:21	2144.8	空头	20140603 13:22	2145.0	1	0.00	-60	-60.0	97960.5	正常
20140603 13:22	2145.0	多头	20140603 13:23	2145.8	1	0.00	240	240.0	98200.5	正常
20140603 13:23	2145.8	空头	20140603 13:24	2145.8	1	0.00	0	0.0	98200.5	正常
20140603 13:24	2145.8	多头	20140603 13:25	2145.0	1	0.00	-240	-240.0	97960.5	正常
20140603 13:25	2145.0	空头	20140603 13:26	2145.4	1	0.00	-120	-120.0	97840.5	正常
20140603 13:26	2145.4	多头	20140603 13:27	2143.8	1	0.00	-480	-480.0	97360.5	正常
20140603 13:27	2143.8	空头	20140603 13:28	2143.8	1	0.00	0	0.0	97360.5	正常
20140603 13:28	2143.8	多头	20140603 13:29	2144.0	1	0.00	60	60.0	97420.5	正常
20140603 13:29	2144.0	空头	20140603 13:30	2144.8	1	0.00	-240	-240.0	97180.5	正常
20140603 13:30	2144.8	多头	20140603 13:31	2142.8	1	0.00	-600	-600.0	96580.5	正常
20140603 13:31	2142.8	空头	20140603 13:32	2142.6	1	0.00	60	60.0	96640.5	正常
20140603 13:32	2142.6	多头	20140603 13:33	2142.4	1	0.00	-60	-60.1	96580.4	正常
20140603 13:33	2142.4	空头	20140603 13:34	2142.6	1	0.00	-60	-60.1	96520.4	正常
20140603 13:34	2142.6	多头	20140603 13:35	2142.8	1	0.00	60	60.0	96580.3	正常
20140603 13:35	2142.8	空头	20140603 13:36	2142.0	1	0.00	240	240.0	96820.4	正常
20140603 13:36	2142.0	多头	20140603 13:37	2143.0	1	0.00	300	300.0	97120.4	正常
20140603 13:37	2143.0	空头	20140603 13:38	2143.6	1	0.00	-180	-180.0	96940.3	正常
20140603 13:38	2143.6	多头	20140603 13:39	2143.6	1	0.00	0	0.0	96940.3	正常
20140603 13:39	2143.6	空头	20140603 13:40	2143.8	1	0.00	-60	-60.0	96880.3	正常
20140603 13:40	2143.8	多头	20140603 13:41	2144.2	1	0.00	120	120.0	97000.3	正常
20140603 13:41	2144.2	空头	20140603 13:42	2143.6	1	0.00	180	180.0	97180.3	正常
20140603 13:42	2143.6	多头	20140603 13:43	2143.2	1	0.00	-120	-120.0	97060.2	正常
20140603 13:43	2143.2	空头	20140603 13:44	2143.4	1	0.00	-60	-60.0	97000.2	正常
20140603 13:44	2143.4	多头	20140603 13:45	2144.0	1	0.00	180	180.0	97180.3	正常
20140603 13:45	2144.0	空头	20140603 13:46	2143.8	1	0.00	60	60.0	97240.3	正常
20140603 13:46	2143.8	多头	20140603 13:47	2143.2	1	0.00	-180	-180.0	97060.2	正常
20140603 13:47	2143.2	空头	20140603 13:48	2142.6	1	0.00	180	180.0	97240.2	正常
20140603 13:48	2142.6	多头	20140603 13:49	2143.2	1	0.00	180	180.0	97420.1	正常
20140603 13:49	2143.2	空头	20140603 13:50	2144.0	1	0.00	-240	-240.0	97180.1	正常
20140603 13:50	2144.0	多头	20140603 13:51	2143.6	1	0.00	-120	-120.0	97060.1	正常
20140603 13:51	2143.6	空头	20140603 13:52	2143.8	1	0.00	-60	-60.0	97000.2	正常
20140603 13:52	2143.8	多头	20140603 13:53	2144.0	1	0.00	60	60.0	97060.1	正常
20140603 13:53	2144.0	空头	20140603 13:54	2143.6	1	0.00	120	120.0	97180.1	正常
20140603 13:54	2143.6	多头	20140603 13:55	2143.6	1	0.00	0	0.0	97180.1	正常
20140603 13:55	2143.6	空头	20140603 13:56	2143.8	1	0.00	-60	-60.0	97120.1	正常
20140603 13:56	2143.8	多头	20140603 13:57	2143.2	1	0.00	-180	-180.0	96940.1	正常
20140603 13:57	2143.2	空头	20140603 13:58	2143.0	1	0.00	60	60.0	97000.1	正常
20140603 13:58	2143.0	多头	20140603 13:59	2143.0	1	0.00	0	0.0	97000.1	正常
20140603 13:59	2143.0	空头	20140603 14:00	2142.8	1	0.00	60	60.0	97060.1	正常
20140603 14:00	2142.8	多头	20140603 14:01	2143.4	1	0.00	180	180.0	97240.0	正常
20140603 14:01	2143.4	空头	20140603 14:02	2143.4	1	0.00	0	0.0	97240.0	正常
20140603 14:02	2143.4	多头	20140603 14:03	2143.2	1	0.00	-60	-60.0	97180.0	正常
20140603 14:03	2143.2	空头	20140603 14:04	2140.2	1	0.00	900	900.0	98080.0	正常
20140603 14:04	2140.2	多头	20140603 14:05	2139.8	1	0.00	-120	-120.0	97960.1	正常
20140603 14:05	2139.8	空头	20140603 14:06	2139.8	1	0.00	0	0.0	97960.1	正常
20140603 14:06	2139.8	多头	20140603 14:07	2139.2	1	0.00	-180	-180.0	97780.0	正常
20140603 14:07	2139.2	空头	20140603 14:08	2139.6	1	0.00	-120	-120.0	97660.0	正常
20140603 14:08	2139.6	多头	20140603 14:09	2139.2	1	0.00	-120	-120.0	97539.9	正常
20140603 14:09	2139.2	空头	20140603 14:10	2139.0	1	0.00	60	60.0	97599.9	正常
20140603 14:10	2139.0	多头	20140603 14:11	2138.8	1	0.00	-60	-60.0	97539.9	正常
20140603 14:11	2138.8	空头	20140603 14:12	2138.0	1	0.00	240	240.0	97780.0	正常
20140603 14:12	2138.0	多头	20140603 14:13	2138.2	1	0.00	60	60.0	97839.9	正常
20140603 14:13	2138.2	空头	20140603 14:14	2137.6	1	0.00	180	180.0	98019.9	正常
20140603 14:14	2137.6	多头	20140603 14:15	2138.2	1	0.00	180	180.0	98199.8	正常
20140603 14:15	2138.2	空头	20140603 14:16	2138.0	1	0.00	60	60.0	98259.8	正常
20140603 14:16	2138.0	多头	20140603 14:17	2138.2	1	0.00	60	60.0	98319.8	正常
20140603 14:17	2138.2	空头	20140603 14:18	2138.4	1	0.00	-60	-60.0	98259.8	正常
20140603 14:18	2138.4	多头	20140603 14:19	2138.4	1	0.00	0	0.0	98259.8	正常
20140603 14:19	2138.4	空头	20140603 14:20	2139.0	1	0.00	-180	-180.0	98079.8	正常
20140603 14:20	2139.0	多头	20140603 14:21	2138.6	1	0.00	-120	-120.0	97959.8	正常
20140603 14:21	2138.6	空头	20140603 14:22	2138.6	1	0.00	0	0.0	97959.8	正常
20140603 14:22	2138.6	多头	20140603 14:23	2138.8	1	0.00	60	60.0	98019.8	正常
20140603 14:23	2138.8	空头	20140603 14:24	2138.8	1	0.00	0	0.0	98019.8	正常
20140603 14:24	2138.8	多头	20140603 14:25	2138.6	1	0.00	-60	-60.0	97959.8	正常
20140603 14:25	2138.6	空头	20140603 14:26	2138.6	1	0.00	0	0.0	97959.8	正常
20140603 14:26	2138.6	多头	20140603 14:27	2138.8	1	0.00	60	60.0	98019.8	正常
20140603 14:27	2138.8	空头	20140603 14:28	2138.8	1	0.00	0	0.0	98019.8	正常
20140603 14:28	2138.8	多头	20140603 14:29	2138.8	1	0.00	0	0.0	98019.8	正常
20140603 14:29	2138.8	空头	20140603 14:30	2139.0	1	0.00	-60	-60.0	97959.8	正常
20140603 14:30	2139.0	多头	20140603 14:31	2139.0	1	0.00	0	0.0	97959.8	正常
20140603 14:31	2139.0	空头	20140603 14:32	2139.4	1	0.00	-120	-120.0	97839.9	正常
20140603 14:32	2139.4	多头	20140603 14:33	2138.8	1	0.00	-180	-180.0	97659.9	正常
20140603 14:33	2138.8	空头	20140603 14:34	2139.0	1	0.00	-60	-60.0	97599.9	正常
20140603 14:34	2139.0	多头	20140603 14:35	2138.6	1	0.00	-120	-120.0	97480.0	正常
20140603 14:35	2138.6	空头	20140603 14:36	2138.6	1	0.00	0	0.0	97480.0	正常
20140603 14:36	2138.6	多头	20140603 14:37	2137.4	1	0.00	-360	-360.1	97119.9	正常
20140603 14:37	2137.4	空头	20140603 14:38	2137.8	1	0.00	-120	-120.0	96999.8	正常
20140603 14:38	2137.8	多头	20140603 14:39	2136.8	1	0.00	-300	-300.0	96699.8	正常
20140603 14:39	2136.8	空头	20140603 14:40	2138.0	1	0.00	-360	-360.0	96339.9	正常
20140603 14:40	2138.0	多头	20140603 14:41	2138.4	1	0.00	120	120.0	96459.8	正常
20140603 14:41	2138.4	空头	20140603 14:42	2138.0	1	0.00	120	120.0	96579.8	正常
20140603 14:42	2138.0	多头	20140603 14:43	2137.8	1	0.00	-60	-60.0	96519.8	正常
20140603 14:43	2137.8	空头	20140603 14:44	2137.8	1	0.00	0	0.0	96519.8	正常
20140603 14:44	2137.8	多头	20140603 14:45	2138.2	1	0.00	120	120.0	96639.8	正常
20140603 14:45	2138.2	空头	20140603 14:46	2137.8	1	0.00	120	120.0	96759.8	正常
20140603 14:46	2137.8	多头	20140603 14:47	2138.0	1	0.00	60	60.0	96819.7	正常
20140603 14:47	2138.0	空头	20140603 14:48	2138.0	1	0.00	0	0.0	96819.7	正常
20140603 14:48	2138.0	多头	20140603 14:49	2138.2	1	0.00	60	60.0	96879.7	正常
20140603 14:49	2138.2	空头	20140603 14:50	2138.0	1	0.00	60	60.0	96939.7	正常
20140603 14:50	2138.0	多头	20140603 14:51	2135.8	1	0.00	-660	-660.0	96279.7	正常
20140603 14:51	2135.8	空头	20140603 14:52	2135.0	1	0.00	240	240.0	96519.7	正常
20140603 14:52	2135.0	多头	20140603 14:53	2135.2	1	0.00	60	60.0	96579.7	正常
20140603 14:53	2135.2	空头	20140603 14:54	2135.2	1	0.00	0	0.0	96579.7	正常
20140603 14:54	2135.2	多头	20140603 14:55	2135.0	1	0.00	-60	-60.0	96519.7	正常
20140603 14:55	2135.0	空头	20140603 14:56	2134.8	1	0.00	60	60.0	96579.7	正常
20140603 14:56	2134.8	多头	20140603 14:57	2134.6	1	0.00	-60	-60.0	96519.7	正常
20140603 14:57	2134.6	空头	20140603 14:58	2133.6	1	0.00	300	300.0	96819.7	正常
20140603 14:58	2133.6	多头	20140603 14:59	2132.2	1	0.00	-420	-420.0	96399.7	正常
20140603 14:59	2132.2	空头	20140603 15:00	2132.6	1	0.00	-120	-120.0	96279.6	正常
20140603 15:00	2132.6	多头	20140603 15:01	2131.2	1	0.00	-420	-420.0	95859.6	正常
20140603 15:01	2131.2	空头	20140603 15:02	2130.2	1	0.00	300	300.0	96159.6	正常
20140603 15:02	2130.2	多头	20140603 15:03	2130.6	1	0.00	120	120.0	96279.6	正常
20140603 15:03	2130.6	空头	20140603 15:04	2130.8	1	0.00	-60	-60.0	96219.7	正常
20140603 15:04	2130.8	多头	20140603 15:05	2131.8	1	0.00	300	300.0	96519.7	正常
20140603 15:05	2131.8	空头	20140603 15:06	2131.4	1	0.00	120	120.0	96639.7	正常
20140603 15:06	2131.4	多头	20140603 15:07	2131.6	1	0.00	60	60.1	96699.8	正常
20140603 15:07	2131.6	空头	20140603 15:08	2131.0	1	0.00	180	180.0	96879.8	正常
20140603 15:08	2131.0	多头	20140603 15:09	2131.4	1	0.00	120	120.0	96999.8	正常
20140603 15:09	2131.4	空头	20140603 15:10	2131.0	1	0.00	120	120.0	97119.7	正常
20140603 15:10	2131.0	多头	20140603 15:11	2130.0	1	0.00	-300	-300.0	96819.7	正常
20140603 15:11	2130.0	空头	20140603 15:12	2130.4	1	0.00	-120	-120.0	96699.8	正常
20140603 15:12	2130.4	多头	20140603 15:13	2130.2	1	0.00	-60	-60.0	96639.8	正常
20140603 15:13	2130.2	空头	20140603 15:14	2130.6	1	0.00	-120	-120.0	96519.7	正常
20140603 15:14	2130.6	多头	20140604 09:15	2130.4	1	0.00	-60	-60.1	96459.7	正常
20140604 09:15	2130.4	空头	20140604 09:16	2130.8	1	0.00	-120	-120.0	96339.6	正常
20140604 09:16	2130.8	多头	20140604 09:17	2131.4	1	0.00	180	180.0	96519.6	正常
20140604 09:17	2131.4	空头	20140604 09:18	2131.8	1	0.00	-120	-120.0	96399.5	正常
20140604 09:18	2131.8	多头	20140604 09:19	2131.2	1	0.00	-180	-180.0	96219.5	正常
20140604 09:19	2131.2	空头	20140604 09:20	2132.0	1	0.00	-240	-240.0	95979.5	正常
20140604 09:20	2132.0	多头	20140604 09:21	2132.2	1	0.00	60	60.0	96039.5	正常
20140604 09:21	2132.2	空头	20140604 09:22	2132.0	1	0.00	60	60.0	96099.5	正常
20140604 09:22	2132.0	多头	20140604 09:23	2132.4	1	0.00	120	120.0	96219.4	正常
20140604 09:23	2132.4	空头	20140604 09:24	2132.8	1	0.00	-120	-120.0	96099.4	正常
20140604 09:24	2132.8	多头	20140604 09:25	2132.0	1	0.00	-240	-240.0	95859.4	正常
20140604 09:25	2132.0	空头	20140604 09:26	2131.8	1	0.00	60	60.0	95919.3	正常
20140604 09:26	2131.8	多头	20140604 09:27	2132.0	1	0.00	60	60.0	95979.3	正常
20140604 09:27	2132.0	空头	20140604 09:28	2131.8	1	0.00	60	60.0	96039.3	正常
20140604 09:28	2131.8	多头	20140604 09:29	2131.4	1	0.00	-120	-120.0	95919.3	正常
20140604 09:29	2131.4	空头	20140604 09:30	2132.0	1	0.00	-180	-180.0	95739.2	正常
20140604 09:30	2132.0	多头	20140604 09:31	2131.2	1	0.00	-240	-240.0	95499.2	正常
20140604 09:31	2131.2	空头	20140604 09:32	2130.2	1	0.00	300	300.0	95799.2	正常
20140604 09:32	2130.2	多头	20140604 09:33	2130.0	1	0.00	-60	-60.0	95739.2	正常
20140604 09:33	2130.0	空头	20140604 09:34	2130.0	1	0.00	0	0.0	95739.2	正常
20140604 09:34	2130.0	多头	20140604 09:35	2130.2	1	0.00	60	60.0	95799.2	正常
20140604 09:35	2130.2	空头	20140604 09:36	2128.2	1	0.00	600	600.0	96399.2	正常
20140604 09:36	2128.2	多头	20140604 09:37	2128.2	1	0.00	0	0.0	96399.2	正常
20140604 09:37	2128.2	空头	20140604 09:38	2127.4	1	0.00	240	240.0	96639.2	正常
20140604 09:38	2127.4	多头	20140604 09:39	2128.0	1	0.00	180	180.0	96819.3	正常
20140604 09:39	2128.0	空头	20140604 09:40	2128.0	1	0.00	0	0.0	96819.3	正常
20140604 09:40	2128.0	多头	20140604 09:41	2126.0	1	0.00	-600	-600.0	96219.3	正常
20140604 09:41	2126.0	空头	20140604 09:42	2124.0	1	0.00	600	600.0	96819.3	正常
20140604 09:42	2124.0	多头	20140604 09:43	2122.8	1	0.00	-360	-360.0	96459.3	正常
20140604 09:43	2122.8	空头	20140604 09:44	2122.0	1	0.00	240	240.0	96699.3	正常
20140604 09:44	2122.0	多头	20140604 09:45	2122.2	1	0.00	60	60.0	96759.3	正常
20140604 09:45	2122.2	空头	20140604 09:46	2122.4	1	0.00	-60	-60.0	96699.3	正常
20140604 09:46	2122.4	多头	20140604 09:47	2122.0	1	0.00	-120	-120.0	96579.3	正常
20140604 09:47	2122.0	空头	20140604 09:48	2122.0	1	0.00	0	0.0	96579.3	正常
20140604 09:48	2122.0	多头	20140604 09:49	2121.0	1	0.00	-300	-300.0	96279.3	正常
20140604 09:49	2121.0	空头	20140604 09:50	2120.6	1	0.00	120	120.0	96399.3	正常
20140604 09:50	2120.6	多头	20140604 09:51	2122.0	1	0.00	420	420.0	96819.3	正常
20140604 09:51	2122.0	空头	20140604 09:52	2122.6	1	0.00	-180	-180.0	96639.2	正常
20140604 09:52	2122.6	多头	20140604 09:53	2121.4	1	0.00	-360	-360.1	96279.2	正常
20140604 09:53	2121.4	空头	20140604 09:54	2121.8	1	0.00	-120	-120.0	96159.1	正常
20140604 09:54	2121.8	多头	20140604 09:55	2120.6	1	0.00	-360	-360.0	95799.1	正常
20140604 09:55	2120.6	空头	20140604 09:56	2120.2	1	0.00	120	120.0	95919.2	正常
20140604 09:56	2120.2	多头	20140604 09:57	2120.2	1	0.00	0	0.0	95919.2	正常
20140604 09:57	2120.2	空头	20140604 09:58	2122.2	1	0.00	-600	-600.0	95319.2	正常
20140604 09:58	2122.2	多头	20140604 09:59	2120.2	1	0.00	-600	-600.0	94719.2	正常
20140604 09:59	2120.2	空头	20140604 10:00	2118.8	1	0.00	420	420.0	95139.2	正常
20140604 10:00	2118.8	多头	20140604 10:01	2118.2	1	0.00	-180	-180.0	94959.1	正常
20140604 10:01	2118.2	空头	20140604 10:02	2119.8	1	0.00	-480	-480.0	94479.1	正常
20140604 10:02	2119.8	多头	20140604 10:03	2120.6	1	0.00	240	240.0	94719.1	正常
20140604 10:03	2120.6	空头	20140604 10:04	2120.0	1	0.00	180	180.0	94899.1	正常
20140604 10:04	2120.0	多头	20140604 10:05	2119.6	1	0.00	-120	-120.0	94779.2	正常
20140604 10:05	2119.6	空头	20140604 10:06	2120.4	1	0.00	-240	-239.9	94539.2	正常
20140604 10:06	2120.4	多头	20140604 10:07	2121.4	1	0.00	300	300.0	94839.2	正常
20140604 10:07	2121.4	空头	20140604 10:08	2122.8	1	0.00	-420	-420.0	94419.2	正常
20140604 10:08	2122.8	多头	20140604 10:09	2122.4	1	0.00	-120	-120.0	94299.1	正常
20140604 10:09	2122.4	空头	20140604 10:10	2123.0	1	0.00	-180	-180.0	94119.1	正常
20140604 10:10	2123.0	多头	20140604 10:11	2121.6	1	0.00	-420	-420.0	93699.1	正常
20140604 10:11	2121.6	空头	20140604 10:12	2121.8	1	0.00	-60	-60.0	93639.2	正常
20140604 10:12	2121.8	多头	20140604 10:13	2121.0	1	0.00	-240	-240.0	93399.1	正常
20140604 10:13	2121.0	空头	20140604 10:14	2121.0	1	0.00	0	0.0	93399.1	正常
20140604 10:14	2121.0	多头	20140604 10:15	2121.0	1	0.00	0	0.0	93399.1	正常
20140604 10:15	2121.0	空头	20140604 10:16	2119.6	1	0.00	420	420.0	93819.1	正常
20140604 10:16	2119.6	多头	20140604 10:17	2118.2	1	0.00	-420	-420.0	93399.1	正常
20140604 10:17	2118.2	空头	20140604 10:18	2117.6	1	0.00	180	180.0	93579.0	正常
20140604 10:18	2117.6	多头	20140604 10:19	2118.4	1	0.00	240	239.9	93819.0	正常
20140604 10:19	2118.4	空头	20140604 10:20	2118.8	1	0.00	-120	-120.0	93698.9	正常
20140604 10:20	2118.8	多头	20140604 10:21	2117.0	1	0.00	-540	-540.0	93158.9	正常
20140604 10:21	2117.0	空头	20140604 10:22	2116.4	1	0.00	180	180.0	93338.9	正常
20140604 10:22	2116.4	多头	20140604 10:23	2117.0	1	0.00	180	180.0	93519.0	正常
20140604 10:23	2117.0	空头	20140604 10:24	2116.6	1	0.00	120	120.0	93638.9	正常
20140604 10:24	2116.6	多头	20140604 10:25	2115.6	1	0.00	-300	-300.0	93338.9	正常
20140604 10:25	2115.6	空头	20140604 10:26	2114.2	1	0.00	420	420.0	93759.0	正常
20140604 10:26	2114.2	多头	20140604 10:27	2113.2	1	0.00	-300	-300.0	93459.0	正常
20140604 10:27	2113.2	空头	20140604 10:28	2115.0	1	0.00	-540	-540.0	92919.0	正常
20140604 10:28	2115.0	多头	20140604 10:29	2114.8	1	0.00	-60	-60.0	92859.0	正常
20140604 10:29	2114.8	空头	20140604 10:30	2116.4	1	0.00	-480	-480.0	92379.0	正常
20140604 10:30	2116.4	多头	20140604 10:31	2116.8	1	0.00	120	120.0	92499.1	正常
20140604 10:31	2116.8	空头	20140604 10:32	2116.4	1	0.00	120	120.0	92619.1	正常
20140604 10:32	2116.4	多头	20140604 10:33	2115.4	1	0.00	-300	-300.0	92319.1	正常
20140604 10:33	2115.4	空头	20140604 10:34	2115.8	1	0.00	-120	-120.0	92199.1	正常
20140604 10:34	2115.8	多头	20140604 10:35	2116.4	1	0.00	180	180.0	92379.0	正常
20140604 10:35	2116.4	空头	20140604 10:36	2115.6	1	0.00	240	239.9	92619.0	正常
20140604 10:36	2115.6	多头	20140604 10:37	2117.4	1	0.00	540	539.9	93158.9	正常
20140604 10:37	2117.4	空头	20140604 10:38	2117.6	1	0.00	-60	-60.1	93098.8	正常
20140604 10:38	2117.6	多头	20140604 10:39	2117.6	1	0.00	0	0.0	93098.8	正常
20140604 10:39	2117.6	空头	20140604 10:40	2117.0	1	0.00	180	180.0	93278.9	正常
20140604 10:40	2117.0	多头	20140604 10:41	2117.2	1	0.00	60	60.0	93338.8	正常
20140604 10:41	2117.2	空头	20140604 10:42	2116.4	1	0.00	240	240.0	93578.9	正常
20140604 10:42	2116.4	多头	20140604 10:43	2117.0	1	0.00	180	180.0	93758.9	正常
20140604 10:43	2117.0	空头	20140604 10:44	2117.8	1	0.00	-240	-240.0	93518.9	正常
20140604 10:44	2117.8	多头	20140604 10:45	2117.8	1	0.00	0	0.0	93518.9	正常
20140604 10:45	2117.8	空头	20140604 10:46	2116.6	1	0.00	360	360.0	93878.9	正常
20140604 10:46	2116.6	多头	20140604 10:47	2116.6	1	0.00	0	0.0	93878.9	正常
20140604 10:47	2116.6	空头	20140604 10:48	2116.4	1	0.00	60	60.1	93938.9	正常
20140604 10:48	2116.4	多头	20140604 10:49	2117.0	1	0.00	180	180.0	94119.0	正常
20140604 10:49	2117.0	空头	20140604 10:50	2116.2	1	0.00	240	240.0	94359.0	正常
20140604 10:50	2116.2	多头	20140604 10:51	2115.8	1	0.00	-120	-120.0	94239.0	正常
20140604 10:51	2115.8	空头	20140604 10:52	2115.8	1	0.00	0	0.0	94239.0	正常
20140604 10:52	2115.8	多头	20140604 10:53	2115.8	1	0.00	0	0.0	94239.0	正常
20140604 10:53	2115.8	空头	20140604 10:54	2117.0	1	0.00	-360	-360.0	93879.0	正常
20140604 10:54	2117.0	多头	20140604 10:55	2117.0	1	0.00	0	0.0	93879.0	正常
20140604 10:55	2117.0	空头	20140604 10:56	2116.8	1	0.00	60	60.0	93939.0	正常
20140604 10:56	2116.8	多头	20140604 10:57	2116.4	1	0.00	-120	-120.0	93819.0	正常
20140604 10:57	2116.4	空头	20140604 10:58	2115.6	1	0.00	240	239.9	94058.9	正常
20140604 10:58	2115.6	多头	20140604 10:59	2115.0	1	0.00	-180	-180.0	93878.9	正常
20140604 10:59	2115.0	空头	20140604 11:00	2115.0	1	0.00	0	0.0	93878.9	正常
20140604 11:00	2115.0	多头	20140604 11:01	2114.6	1	0.00	-120	-120.0	93758.9	正常
20140604 11:01	2114.6	空头	20140604 11:02	2113.6	1	0.00	300	300.0	94058.9	正常
20140604 11:02	2113.6	多头	20140604 11:03	2114.0	1	0.00	120	120.0	94178.9	正常
